date	timestamp	Volume Flow	Suction Status	IADS Status	Sensor Calibration Status	Sensor LED Status	Sensor Data Status	Sensor Noise Status	Aerosol pump output [%]	Temperature of IADS [C°]	Temperature of LED [C°]	Volume flow [l/min]	Air Quality Index AQI [%]	Infection Risk Index [%]	Air temperature [C°]	Relative humidity [%]	Wind speed [km/h]	Wind direction [°]	Precipitation intensity [l/m²/h]	Precipitation type	Temperature dew point [°C]	Air pressure [hPa]	Wind signal quality	CO2 [ppm]	VOC [mg/m3]	SO2 [µg/m³]	NO2 [µg/m³]	O3 [µg/m³]	CO [mg/m³]	NH3 [ppm]	Cn [P/cm3]	PM1 [µg/m3]	PM2.5 [µg/m3]	PM4 [µg/m3]	PM10 [µg/m3]	PMtotal [µg/m3]	PM2.5_CE [µg/m³]	PM10_CE [µg/m³]	0.18445	0.19825	0.21305	0.2289	0.24595	0.2643	0.28405	0.30525	0.328	0.3525	0.3788	0.40705	0.43745	0.4701	0.50515	0.5428	0.5833	0.62685	0.6736	0.72385	0.77785	0.8359	0.8983	0.9653	1.0373	1.1147	1.19785	1.2872	1.38325	1.48645	1.59735	1.71655	1.84465	1.98225	2.1301	2.28905	2.45985	2.64335	2.84055	3.0525	3.28025	3.52495	3.78795	4.0706	4.3743	4.70065	5.05135	5.4282	5.8332	6.2684	6.73605	7.2386	7.77865	8.359	8.98265	9.65285	10.37305	11.14695	11.9786	12.8723	13.83265	14.8647	15.97375	17.1655	checksum
2024-07-01 00:10:30	 1719781830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.932477	-63.073729	49.987507	0.996300	NaN	NaN	23.809365	65.554334	NaN	NaN	NaN	NaN	NaN	990.400000	NaN	437.000000	2.385576	0.902085	108.079563	4.147250	1.010434	NaN	303.128754	11.339989	13.056384	15.704274	20.349485	22.714043	NaN	NaN	18.834120	37.252165	37.593292	36.888561	34.054114	37.435349	43.034386	39.906943	9.238093	2.810026	0.920496	1.054985	0.786255	0.355397	0.278426	0.228558	0.000000	0.000000	0.246179	0.439991	0.158347	0.263912	0.000000	0.000000	0.000000	0.330353	0.144687	0.000000	0.000000	0.034439	0.123908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3F
2024-07-01 00:11:30	 1719781890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.899144	-63.073729	50.012479	0.994601	NaN	NaN	23.820090	65.434408	NaN	NaN	NaN	NaN	NaN	990.400000	NaN	437.000000	2.351062	0.303984	108.242577	4.061406	1.008771	NaN	312.101766	11.360873	12.675861	14.827231	14.899155	15.106305	NaN	NaN	16.280106	40.898426	42.803300	35.436170	37.519619	37.015577	46.122289	38.590998	8.193236	2.680984	1.262617	1.563573	0.363759	0.771700	0.512959	0.310719	0.158347	0.282984	0.367720	0.035466	0.000000	0.038207	0.067358	0.000000	0.000000	0.000000	0.000000	0.046717	0.111630	0.000000	0.000000	0.000000	0.005721	0.152626	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	31
2024-07-01 00:12:30	 1719781950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.982477	-63.073729	50.062439	0.997241	NaN	NaN	23.848691	65.411887	NaN	NaN	NaN	NaN	NaN	990.400000	NaN	437.333333	2.413644	0.603245	109.775786	4.124863	1.009048	NaN	319.966319	12.638882	17.342247	25.346816	51.180091	79.360660	NaN	NaN	16.454575	36.287510	42.612485	32.709745	37.797347	42.103903	48.593937	42.730742	11.439922	2.151572	0.769965	0.773920	0.531681	0.777655	0.348637	0.340202	0.398750	0.633388	0.290095	0.290511	0.158347	0.038207	0.292553	0.293995	0.061415	0.009106	0.096458	0.000000	0.000000	0.192786	0.123908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200130	0.063781	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.144170	0.014176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	00
2024-07-01 00:13:30	 1719782010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.949144	-63.073729	49.887672	0.997651	NaN	NaN	23.852266	65.411411	NaN	NaN	NaN	NaN	NaN	990.500000	NaN	437.000000	2.427348	0.649992	106.175977	4.060746	1.010996	NaN	297.903320	11.634603	14.043694	17.620413	17.978698	18.577646	NaN	NaN	10.859651	30.724921	37.687307	38.144162	39.275580	37.835566	44.902847	41.185839	8.500733	3.092330	1.283834	0.121095	0.353946	1.076485	0.483581	0.152476	0.240403	0.000000	0.000000	0.483308	0.150080	0.000000	0.000000	0.000000	0.000000	0.158347	0.211129	0.052782	0.000000	0.169827	0.199650	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	38
2024-07-01 00:14:30	 1719782070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.032477	-63.073729	49.987507	0.999267	NaN	NaN	23.880866	65.397405	NaN	NaN	NaN	NaN	NaN	990.500000	NaN	437.000000	2.449576	0.659488	101.101725	4.017430	1.012686	NaN	291.305522	11.271062	14.073778	19.544958	28.444713	34.769495	NaN	NaN	11.677840	32.222705	34.559867	34.061261	36.056922	39.093449	46.853626	39.840689	8.121484	2.618546	1.397047	0.543454	0.298830	0.925354	0.561700	0.350838	0.185699	0.041546	0.011237	0.158347	0.158347	0.057311	0.101036	0.202496	0.061415	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.263912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32
2024-07-01 00:15:30	 1719782130	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.034899	-63.073729	50.037456	1.011449	NaN	NaN	23.891591	65.338382	NaN	NaN	NaN	NaN	NaN	990.500000	NaN	436.000000	2.413598	0.294802	102.604570	3.995816	1.013118	NaN	294.683594	10.659557	14.065100	20.322647	22.807938	24.681893	NaN	NaN	16.057251	35.864053	36.335372	37.330210	37.201284	33.657382	42.486113	39.291965	8.300166	2.438961	1.301696	0.965611	0.775395	0.137861	0.426125	0.386905	0.158347	0.158347	0.000000	0.000000	0.000000	0.000000	0.022283	0.030500	0.000000	0.052782	0.000000	0.000000	0.000000	0.034439	0.229472	0.316694	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.040130	0.065435	0.000000	0.000000	0.110156	0.048191	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3C
2024-07-01 00:16:30	 1719782190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.930416	-63.073729	50.062439	0.996581	NaN	NaN	23.916616	65.249435	NaN	NaN	NaN	NaN	NaN	990.500000	NaN	435.000000	2.377479	0.556815	105.119683	3.995167	1.010669	NaN	312.365672	11.622183	13.364903	17.456772	21.162039	23.307048	NaN	NaN	14.352390	35.531235	39.286289	35.449277	40.379873	40.558385	44.752037	44.559818	8.844304	3.338909	1.354478	0.841421	0.372572	0.569501	0.354438	0.501184	0.316694	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.096932	0.061415	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023330	0.135017	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3A
2024-07-01 00:17:30	 1719782250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.916964	-63.073729	50.087427	1.006425	NaN	NaN	23.927341	65.213711	NaN	NaN	NaN	NaN	NaN	990.500000	NaN	435.000000	2.467106	0.613002	105.622954	3.930833	1.011977	NaN	303.445455	11.318026	13.732362	16.446732	37.729235	62.986205	NaN	NaN	14.579345	37.713861	38.528840	37.093931	36.569831	33.004026	47.531701	41.256704	8.399101	2.812872	1.244839	0.269544	0.549545	0.284750	1.114229	0.632178	0.027352	0.000000	0.000000	0.483308	0.213822	0.041822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.046124	0.006659	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.144170	0.014176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3B
2024-07-01 00:18:30	 1719782310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.811141	-63.073729	49.962540	1.008884	NaN	NaN	23.905891	60.719206	NaN	NaN	NaN	NaN	NaN	990.500000	NaN	435.000000	2.359621	0.388391	140.245871	3.867214	1.006734	NaN	303.445465	11.171013	12.240807	13.994281	14.037728	14.178763	NaN	NaN	14.702819	34.533651	36.192602	40.138091	37.818429	35.198123	48.015156	41.653554	7.406013	3.132035	1.276642	0.495392	0.606711	0.367306	0.031943	0.316694	0.470114	0.216056	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.052782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138371	0.178322	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	38
2024-07-01 00:19:30	 1719782370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.417640	-63.073729	50.037456	0.990547	NaN	NaN	23.737865	54.818980	NaN	NaN	NaN	NaN	NaN	990.500000	NaN	435.000000	2.093116	0.098274	149.270124	2.673180	0.997841	NaN	300.436879	11.152826	12.354715	15.012893	17.683580	19.157346	NaN	NaN	13.888674	38.377707	36.965693	34.043543	38.137772	33.160568	50.615529	37.725433	9.674852	3.366369	0.878634	0.468848	0.428451	0.231968	0.348637	0.551331	0.082056	0.335767	0.350403	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	39
2024-07-01 00:20:30	 1719782430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.501241	-63.073729	50.062439	0.981044	NaN	NaN	23.444712	50.095417	NaN	NaN	NaN	NaN	NaN	990.500000	NaN	435.000000	1.878052	-0.060354	140.025456	0.856772	0.995351	NaN	287.082947	10.720898	12.478304	15.603711	15.835054	16.309980	NaN	NaN	13.589421	33.411278	35.673389	33.675186	35.808926	36.709915	46.453972	36.774750	7.862834	2.730588	0.814931	0.272539	0.811885	0.035728	0.158347	0.633388	0.000000	0.000000	0.316694	0.000000	0.000000	0.057311	0.167885	0.091499	0.000000	0.158347	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1A
2024-07-01 00:21:30	 1719782490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.706725	-63.073729	50.087427	1.002344	NaN	NaN	23.112234	49.748134	NaN	NaN	NaN	NaN	NaN	990.500000	NaN	435.000000	1.776705	-0.227372	125.694362	-1.008910	0.995606	NaN	299.011749	11.349848	12.343649	13.601166	13.609338	13.678945	NaN	NaN	13.448760	33.494275	35.141182	37.986839	38.547112	39.054560	46.311028	38.523866	8.193015	3.481257	1.050935	0.215037	0.844517	0.411154	0.644492	0.158347	0.100638	0.216056	0.369060	0.369892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.158347	0.003814	0.101751	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3B
2024-07-01 00:22:30	 1719782550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.556725	-63.073729	50.087427	1.004408	NaN	NaN	22.908457	54.767969	NaN	NaN	NaN	NaN	NaN	990.500000	NaN	435.000000	1.962473	0.607512	89.323179	-1.267938	1.011510	NaN	297.850535	11.113789	12.712320	15.398034	15.614540	16.031654	NaN	NaN	14.528085	36.689645	37.856976	35.660102	32.200198	35.811446	52.050397	37.921796	6.996660	3.507913	0.843714	0.577509	0.354708	0.302614	0.295855	0.158347	0.475041	0.000000	0.158347	0.005511	0.100053	0.000000	0.000000	0.000000	0.158347	0.158347	0.274288	0.042406	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2B
2024-07-01 00:23:30	 1719782610	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.706725	-63.073729	49.862727	1.003312	NaN	NaN	22.811931	57.833383	NaN	NaN	NaN	NaN	NaN	990.500000	NaN	435.000000	2.075677	0.384660	101.163692	-0.881633	1.016158	NaN	301.861989	11.474205	12.167108	12.961729	12.960591	12.978036	NaN	NaN	13.642204	38.033244	35.660707	35.144764	35.423515	34.802172	46.493665	45.891577	7.562231	3.231755	1.278249	0.815182	0.475041	0.643579	0.552986	0.856179	0.322460	0.124637	0.033710	0.105565	0.000000	0.000000	0.000000	0.000000	0.047021	0.124986	0.144687	0.052782	0.000000	0.034439	0.123908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12
